,cellid,callout0,callout1,callout2,callout3,callout4,callout5,callout6,callout7,callout8,callout9,callout10,callout11,callout12,callout13,callout14,callout15,callout16,callout17,callout18,callout19,callout20,callout21,callout22,callout23,hwf
10,4496,0.001988612513342730,0.0020598659042601700,0.0002758096787649280,1.56934949224175E-06,0.0,0.0004924495240639480,0.0014400239511011400,0.00536370741274578,0.025412048731799900,0.030181270036437900,0.03698167484720490,0.03246293013385100,0.027493536213276600,0.025213368577604800,0.022049572058396300,0.030967570015102400,0.030659294661482100,0.029778701872993900,0.026086305776261400,0.015301297249482700,0.011068838046128800,0.007207776093717880,0.003683834180036140,0.0024876087152752700,1
11,4497,1.80433077040517E-06,8.113122703318E-05,0.0,8.93102628462299E-06,0.0,4.90530018283944E-05,0.0013395125757421300,0.013554881759909100,0.02997195960361830,0.026509468645482900,0.02419135837138110,0.025792232739861500,0.019132726489780400,0.018009429286276200,0.023169892416038900,0.02640640013542050,0.025301751077096800,0.030519595410784300,0.021901160842641000,0.013423994593384900,0.014199548489362500,0.009555626795811860,0.0033270449146741700,0.00179107331257803,1
12,4498,3.75785289519243E-05,3.63342861372659E-05,1.87892644759622E-05,1.75450216613038E-05,0.0,3.50900433226076E-05,0.0018169049341908400,0.014913911029994000,0.03384306067652980,0.02983559384959260,0.024517244624141600,0.026790633799759800,0.021226003147721000,0.019722617333136500,0.02783042166971350,0.027558090171977400,0.02540205059634400,0.03724968224546050,0.025536146694432,0.014000871590983500,0.01754263648878040,0.010596671391450700,0.003769059180488270,0.0006102363199130180,1
13,4499,0.0005166322290199980,0.00037056419298892900,0.00020263014487445100,0.00018509020221164600,0.0,0.0008909329691225440,0.0017902697897000000,0.014017850803006300,0.03565012501315130,0.041130177972678900,0.02967938654176550,0.037877168870756700,0.03134826717027180,0.02993897992155870,0.03253673313611680,0.032113035121359900,0.03626779587163420,0.048985779082927500,0.038204664284045700,0.02355083152863100,0.022199401479092500,0.010575262844594600,0.008003999501390880,0.001682570360154450,0
14,4500,0.0017055902373598200,0.00047636466659272400,0.0007298486735911240,0.0005868663900107930,0.0003710407439957020,0.00022181203337024400,0.0035233627650238200,0.02267564439273190,0.05318281386257840,0.0769913082275356,0.07607371141181370,0.07906596170534630,0.06437261424245770,0.05426624622126790,0.0619048145648618,0.06232891517347960,0.07652083403008420,0.0891930034772664,0.07149324551096120,0.050134281321916400,0.03884768746262360,0.02098107790949300,0.017890571852546900,0.005643503920894100,1
15,4501,0.0005683952997385170,0.001508523130809920,0.0007672549480765770,0.0006336647399852850,0.0011116828074032100,0.0028670774638289100,0.0026003274562122900,0.009761660201597920,0.021439392126466100,0.02994414635199270,0.031124941070723500,0.03086571986903110,0.0276934770432233,0.02232218383742640,0.026706372485029900,0.028532350661777100,0.031185170058920500,0.034326807512218,0.027967311221062400,0.0216524117198575,0.014753536342649100,0.008016889852757310,0.0048334016999878400,0.0021324981975846200,2
16,4502,0.00029630735119829200,0.0005328707103725610,0.00018977244820576600,0.0001496218204629900,0.0001774851477990750,0.0006299070252732570,0.0014293958435125100,0.00731808558036487,0.016955969995620700,0.01970353430490410,0.015521263279142100,0.01968656972517960,0.01616745476013130,0.015103571971975000,0.0167984027814185,0.01798838844137800,0.01889105867637450,0.02488255824539420,0.02017846952909760,0.011936110026962100,0.010462096082935800,0.005568635401593820,0.004091448724856460,0.000995999669434854,2
17,4503,0.0005250767082356290,0.0012811013595611500,0.0005955954864609510,0.00042578914452955,0.0009007456967282990,0.0024139244423223200,0.0014052884674529700,0.006946185653317290,0.01910390589168440,0.02328225111116520,0.017716628633297000,0.021657424579175700,0.017157913768194200,0.0162536579503799,0.01821703301811420,0.020001933933813000,0.022561177324855800,0.028003419154410300,0.021587996310602200,0.013014546026011400,0.011489208584344800,0.005789418924783020,0.004193234051891280,0.0009376641059547130,2
18,4504,0.00011830944241618500,1.40013605601739E-05,4.54257961489475E-07,4.54257961489475E-07,0.0002104221839589510,0.00011688960456418700,0.0003279449563613000,0.0011634126426832500,0.005146120634871880,0.005791326967051250,0.00498775992097006,0.00629841921227826,0.004144808488200570,0.003011671010570050,0.0037333208896106000,0.005069410163206630,0.00670970174452151,0.007052146994238920,0.005306964511804650,0.003095089903883500,0.0024518201995281000,0.0013836470347371500,0.00045357592392266100,0.0003487127595898440,2
19,4505,7.8729113065314E-07,8.60040565174958E-05,1.34251566928646E-05,1.34251566928646E-05,1.34251566928646E-05,0.00011862528381133400,0.0005519954137100090,0.0022520318654853000,0.00586219967018074,0.005231044425116150,0.007487081056819020,0.005767171937589570,0.005337729713598160,0.004006737584983360,0.0071503329671871600,0.005064103699445000,0.005972598777265950,0.007200949335024000,0.005886459340410420,0.003832303937402170,0.003374467822957670,0.0010015468542014400,0.0008166300233626960,0.0004280777605058780,2
20,4613,0.0035485802924348600,0.0032818708244363400,0.0007638054731264140,1.26867657001746E-05,0.0,0.0007491682562266050,0.0028193389748647800,0.013915664505799700,0.058906324090415800,0.06589299347914250,0.07100087937394890,0.06706598274124950,0.06192405279842450,0.04927424449287820,0.05408054819445760,0.06064786966976380,0.07066140811430690,0.0691675429090156,0.05384374282751030,0.03939009992865170,0.023061599105794300,0.01589488636711460,0.00805778446455689,0.0051184134789568000,2
21,4614,0.0002407023346913070,0.00029744132171483400,0.00011474704245897100,3.13562030341238E-05,1.35462435672273E-05,0.0001638662352192380,0.001306798681682390,0.010340462200724500,0.024504181304818400,0.02765438749731460,0.027017632350209800,0.027357908338970000,0.021964360147365700,0.020049287805869200,0.022086453462294400,0.027450907921259200,0.02816717203074500,0.02951405503207880,0.022842274048880900,0.01648869728516570,0.013616999217560400,0.008998327981929770,0.0038171688550371500,0.0023036206962438100,2
22,4615,2.86946390291089E-05,0.00012740532202688600,6.82904228988074E-05,0.00017320181059210700,0.00015435885405350100,0.00010328211738563200,0.0015697212993417600,0.011274256698589300,0.02939407407450850,0.02886900132783920,0.026560246107980400,0.031785739607796000,0.02424810507970430,0.020496462563361200,0.02817246752315250,0.02650595649357390,0.031058971660334200,0.032797496386314500,0.022602755282160600,0.019073846580276700,0.014867778511862200,0.009911524504231870,0.003914500402358960,0.0012779468367477900,0
23,4616,0.0002340483950139900,1.13937718345768E-05,7.79092343348336E-05,8.46040399548806E-05,6.82904228941367E-05,0.0011127078020589600,0.0009347421013105830,0.009464344833054550,0.028159021095041300,0.0329062204133736,0.034708200198778600,0.03640557832645970,0.02740105504554690,0.023752063515657600,0.03261586612648080,0.023131857621760800,0.03648607719919850,0.03467113591307060,0.02749992782579050,0.01986952954526490,0.01604982758456380,0.009024051922826580,0.004151768863206620,0.002190125126618280,0
24,4617,0.0024419942162852400,0.00837815712885618,0.00379497633513277,0.0022695272184696600,0.005008047399573640,0.015009051451767400,0.004542376069473720,0.020996606583340300,0.04237897590699720,0.060611664948466000,0.06625389829037580,0.06869730183861400,0.060215317984326200,0.04619103987479620,0.05419723509172800,0.0591724378545751,0.06828788143381100,0.07120050706986760,0.057774667206987200,0.043731590359881100,0.02854389068875620,0.016081731955556900,0.00994672358306989,0.004357909747190970,1
25,4618,0.0012800939954858900,0.002084608904645240,0.0008314519317408700,0.00033793131851572700,0.0008934318717301870,0.0038264371359748300,0.00468945389372794,0.014180593419198700,0.03424555579144800,0.05940824168138180,0.0581378934469343,0.05530250103643650,0.0492817587229965,0.03856686328540590,0.044787933558664200,0.044292611649987300,0.04956520037467470,0.05527766650714490,0.05274692754269110,0.03825991474786120,0.027226914849590800,0.016375623719595200,0.00941692163938102,0.004159088989812080,1
26,4619,0.0013856916475743100,0.0005073589352337480,9.50572045636107E-05,3.35610586041681E-05,0.0001981017256607920,0.0004403880767382180,0.003113842385077360,0.013339207042667400,0.03514655704718830,0.058452767451283600,0.059605358917809900,0.05997065497227820,0.04731481755917660,0.03856873337360080,0.044445220890266100,0.044789922436477300,0.05251606370463660,0.05864409330491450,0.056028186636442600,0.03742487723319520,0.03106955059980440,0.019915221484690800,0.012895507072144100,0.004433749531627610,2
27,4620,0.0007563111099745970,0.0007920898748478770,0.0002692012447577410,0.00010360918655721900,0.00038630865028330900,0.0011426930620183800,0.0014446986731666300,0.007780682500811720,0.0240620074695339,0.02995641325605900,0.027200082672871000,0.02778504634347470,0.024796027988071800,0.02036482510791370,0.023355030572535300,0.024434666096987700,0.029597841878898100,0.03571948671214980,0.02737975272061380,0.017724858433841200,0.014230432049991800,0.007587163529665770,0.005971316896124070,0.00239880599052753,2
28,4621,0.00024811270828731600,6.35668878571392E-06,6.35668878571392E-06,6.35668878571392E-06,0.00023538697341671800,6.94294751813347E-05,0.0005522978615003890,0.0013039362905448400,0.00496034333720837,0.007247446891894480,0.008389052897732180,0.006817580618184480,0.0041589468171006200,0.004067489437622520,0.00647460646282829,0.003971828355215890,0.008787073117556190,0.009841300843557720,0.005386128110477810,0.003810419536010990,0.003844610399791540,0.0014552729327793600,0.0010121444783395100,0.001025480034077950,2
29,4622,1.56774239827274E-05,4.58452567154594E-05,4.49378518804371E-05,4.49378518804371E-05,5.56471187854197E-05,0.0003405270939619650,0.0006447087082654970,0.002048814705539260,0.006012469261729040,0.007017242279643020,0.007152153450925520,0.0073989577564142,0.0057095613176915200,0.005317146515987460,0.006939435808994590,0.006021794887309390,0.007063562310131680,0.0073501231761464500,0.006312663860467330,0.004363809385047190,0.0032024035912450900,0.0015414585399911500,0.0011822415103755400,0.0007416587623985570,2
30,4730,0.0025726318090768200,0.0023869151429180200,0.00032056344606227600,2.85122303825809E-06,1.57559460462331E-06,0.0003556862706319740,0.0018717714028522200,0.008584989928715890,0.03277402145258440,0.03482749112067020,0.03973697431567460,0.03767251984642080,0.03712666395367580,0.027897105063968300,0.03200673134524830,0.040064148426349600,0.0433684334678711,0.0418915618941274,0.03376178511642640,0.02509046459096310,0.016652436364453900,0.009973596213853240,0.004826218911741980,0.003585316996849350,2
31,4731,0.0003962072900418590,0.00033849237353420100,0.00012869525466705500,3.17819554997877E-05,2.61258407466469E-05,0.00023147763129681100,0.0017516975535941000,0.009341984925404900,0.023283379931307000,0.03541815858118480,0.03309055261191760,0.03763980461210610,0.03642483694354090,0.0285007350305037,0.02995679146722750,0.03719443711078930,0.04451640808966680,0.04104715944103870,0.030301480267053800,0.03274681932933290,0.01914726375497810,0.010827488756265300,0.0054172296975404300,0.0022995438371744500,1
32,4732,3.08771694539052E-05,0.00021068574270972900,9.34759484133828E-05,0.0002034557675627800,0.00022003826098380500,0.0003637372401019060,0.0008346903502877000,0.009046067998672750,0.028513148466676500,0.03411200069317350,0.030160372259466800,0.04285912065835540,0.029399688730417000,0.024525849322305700,0.03145435606575530,0.0285025278101515,0.042393556345968200,0.03743580379542200,0.025792921136650600,0.027188276389585200,0.015398675583939000,0.009562050400435470,0.004689682873107480,0.0007472966486789480,0
33,4733,0.00024761406164049700,0.0007373880835405020,0.0002203499365923310,0.00018019636433337600,0.00037642813374977600,0.0013078540823669300,0.001013386163220560,0.007962602619726480,0.024018583420357700,0.026487466004832000,0.03465634166655940,0.03532299432053490,0.029653683549798100,0.02550916926838060,0.0340295957997503,0.02540924352488250,0.03661417372599880,0.03427029537533350,0.026078904551426400,0.01926590229289330,0.013080565685010100,0.007088615489332340,0.004295016261078270,0.002398925327968640,0
34,4734,0.0013167688060151400,0.005515190957794820,0.0024873096889246900,0.001491008906426120,0.0036933842803744500,0.011045892607382500,0.0027409948702967000,0.014710842120960500,0.026676997863974100,0.03566380940518640,0.04596393147296200,0.04352272948854460,0.03998291754199580,0.032569325978146300,0.03642379760256460,0.037967298455728600,0.045368238361930000,0.047252288196548200,0.04044628365665600,0.03037916289696160,0.019947139283594200,0.010560117021023500,0.004434899447249540,0.0028088330845679900,1
35,4735,0.0010639180721927500,0.00017243335243360300,0.0,8.90871765720601E-07,0.00029826809689771900,0.0020379673044812000,0.0018933992094570200,0.011229219457818200,0.026815159868599100,0.043154148450670400,0.040088198883717400,0.038363808971832200,0.03271297716060530,0.03248691867901590,0.03238013379006430,0.030322602839336200,0.038876242990647700,0.04547407703745110,0.04339528835071820,0.031353236509080900,0.021688459087528500,0.014402030476281200,0.0068416350186431500,0.0030572291425859000,1
36,4736,0.0011269036960451300,0.00016084383198253100,1.84595200876587E-05,1.03762833377249E-05,0.0003953533243326830,0.0006338476805380320,0.0016412268733221600,0.010617107921648400,0.02619593204811080,0.04399817934856500,0.04077507313623320,0.04033861810576870,0.041211014554574800,0.028844666799045600,0.03223579474948030,0.03099971839012660,0.03578376501987630,0.04288440254216,0.03506558480005920,0.029391084257493300,0.016970803288916300,0.011581706059300000,0.005970886105958330,0.002591425220856240,2
37,4737,0.001360888627050260,0.0009888325053913940,0.00017715138021046700,6.56810601680256E-05,0.00031144342725291300,0.00094756264513875,0.0012213204944603400,0.01073447476864580,0.04248096278531680,0.05216754285391630,0.05784461685835120,0.05518072755329250,0.05009320094655150,0.03850626706046930,0.04342781018174860,0.04655796161168330,0.05511800895422310,0.06313313351652490,0.04921707207424490,0.03699342427411340,0.021523447293856700,0.015807591535168100,0.008872814097998630,0.005961672707152710,2
38,4738,0.0004412665341580940,0.0007570369763628860,0.00037152786484975200,8.08245760138634E-06,0.0003536995207524300,0.00108305159074933,0.0014353206119386800,0.005712880025801710,0.014636003530392500,0.02135805799683950,0.023527932223205100,0.02032314337550050,0.018618275101735700,0.0140732989842781,0.019157514968407600,0.016674437727721400,0.02184955835459310,0.022362911735467200,0.019708598810170800,0.013846544076352500,0.007313257182523430,0.003966629531556610,0.0032612407294593700,0.0012107023229511900,2
39,4739,0.00010185129641093000,6.24097415211711E-05,0.00011638912004175800,6.47602969087721E-05,8.82512116418342E-05,0.00044258956945076700,0.0009899491169569780,0.0034047711296075300,0.010396327356920600,0.011287542701424200,0.012631664846833200,0.012734061881993400,0.009299693106623810,0.007839186939841700,0.010731644546557400,0.011761811028659800,0.012839539844185000,0.01354461159556960,0.011569798510852900,0.007265923332107060,0.005367338305410710,0.002382157445291110,0.0014323086191877800,0.0010011879072821000,2
40,4847,0.0005837556926906670,0.0008891909501769350,0.00045393121151697200,0.00046915743467885900,0.0002008355568259620,0.0010506785598893600,0.002272765762970340,0.012962209410714400,0.04902258619576590,0.06168220931272740,0.0581474899914429,0.05930082509483110,0.04767731588853290,0.041812590883317500,0.04491031204055870,0.06437103163707050,0.05218703003196520,0.05503673055816630,0.04488894903227430,0.029208623819380200,0.020187515726843000,0.013057639513144100,0.007836275553367340,0.0035831006634250300,2
41,4848,0.0010616179998283900,0.0009019936933465730,0.0005861229372473250,9.45625214085763E-05,1.34108898814193E-05,0.0001765522296418580,0.0020097640319185500,0.00919335887772779,0.03319827801583560,0.04209920188182270,0.04050534510940670,0.04583199107286320,0.040987276233344400,0.03614030556867210,0.036250382774036300,0.039703578579322200,0.050581393033734600,0.04705666349254180,0.03843932374285630,0.03655449175209670,0.018976572774527800,0.01420144890139030,0.006532719140247930,0.005079621658941140,1
42,4849,0.002134311238253210,0.011293403322057000,0.004088592308350280,0.0014881899432516800,0.004784519553611090,0.018278331238853000,0.004700480782859860,0.01711870600041600,0.05569262050052310,0.0836400917906781,0.064579657614004,0.08452046184887530,0.06835380010138190,0.06363579251577550,0.0652242129733803,0.07156646767987840,0.08307615496898900,0.09158307598948310,0.07389447631554080,0.04885912331518770,0.04022544928768050,0.016476927719618800,0.01013820171688970,0.004100131535666900,0
43,4850,0.006184523272152600,0.004153107591419720,0.0008416350153315190,0.00019787194986357100,0.0005794596582113220,0.0026341610044668900,0.007112107016084850,0.03780975289869220,0.12413507189516900,0.1791188277843000,0.15137673807044500,0.16435149460542200,0.14486648987618900,0.11377424971041800,0.15008817993970000,0.16937059851068100,0.14951035688431500,0.16843219339949500,0.13103999873911500,0.08855761140341260,0.05208181344849230,0.02798805607151330,0.02351189660727950,0.010444107226912900,0
44,4851,0.004855559971391190,0.0019153015201609200,0.0002916709057959540,3.28850102296534E-06,0.0003389963551384770,0.004235008421130150,0.003164481036863730,0.02083836436069680,0.052612356840661700,0.06416070250416770,0.06580234659623940,0.0704954192973658,0.06437039275360940,0.07097280113748690,0.05245102155667420,0.0589517050634207,0.06522631992705480,0.06560210314330550,0.06582314339455140,0.043569288552867500,0.0369008929063181,0.020860573530323900,0.011837622698089900,0.004022850054171110,0
45,4852,0.0011787945200278800,0.001938663498549750,0.0005004613614534510,0.0,0.00046353932941633400,0.0027864713606855700,0.0021202808190249800,0.010788497172727500,0.02667370231878070,0.03878557956975560,0.038068647637886800,0.03864321161401690,0.03223117783764430,0.033762180061630600,0.03059751337108480,0.030575684165259400,0.03737897246631630,0.037131461519710200,0.03592568903366880,0.030629984139223600,0.02088468423283150,0.014216268509038900,0.007101261650397920,0.003522540193044660,1
46,4853,0.0010952955823394900,0.000224904155369846,6.56736784956455E-06,1.12671551025274E-05,0.00023731949375161200,0.000536174514570382,0.0016985354905343700,0.011139697621236700,0.03074925243069420,0.04477712658842110,0.04527133857547130,0.04225026306958010,0.04321937910430660,0.03651250033579950,0.032957664592670500,0.034409641481074600,0.04297408570190650,0.046637806909177500,0.03867540661852840,0.029943693956407500,0.018823945044481700,0.012757946138987500,0.008435971369706060,0.0029753157039658600,2
47,4854,0.0018428214264527300,0.00030358311289395800,3.3874367619036E-05,6.92778362213773E-05,0.0001566645103032590,0.0006934562853486500,0.0015712701706261600,0.01595186576857900,0.05593011155630260,0.07773275715065240,0.07849075966793880,0.07419215733662980,0.06868827042218300,0.05664174210484420,0.054135455627773300,0.058607618320080200,0.06407710617439410,0.07391573867514380,0.05783990634563910,0.0487115796391376,0.022658338312478100,0.017788335872378000,0.010466278801426000,0.004257530859732170,2
48,4855,0.0005730157189741860,0.0005649485331570340,0.0003469781145209910,4.79722832913415E-05,0.00021323283619224500,0.000959077345374658,0.0015805384139158300,0.009153519636195690,0.02508760270525750,0.038224930401140600,0.039135291872651500,0.036151133092877500,0.032278753534317700,0.023404082272340800,0.03157473730211830,0.029466445446168600,0.03410560745226000,0.03268793980238500,0.028276997372595600,0.02363266343396140,0.009974025792020880,0.006232591760134700,0.0041593099653757800,0.001584386945974310,2
49,4856,0.0001923843196229840,9.02183294303732E-05,0.00025521180187812300,0.0001066382756821150,9.02183294303731E-05,0.0005026222104325460,0.0013956894709282500,0.00501107067071549,0.01205853764877580,0.014290095207849800,0.0157592951019872,0.018093007358701100,0.012447676312388600,0.009834055426773120,0.014246044158370200,0.01647600251269200,0.020243430708943,0.01697181488342220,0.015462967398190300,0.009902803575552860,0.0060154522327935,0.0027344658422919500,0.0017349962455500600,0.00106637558464792,2
50,4964,0.0015869601125502100,0.0009324825570088290,0.00083574255477506,0.00030310567552306800,0.0006165408388531140,0.0015875133895448500,0.0033437220116265600,0.019599516753560400,0.06897913316908360,0.10135455249483500,0.09292010951907380,0.09379117258694750,0.07404705353128450,0.07088073964567210,0.07534276271053320,0.08785460224851480,0.08824352372086370,0.08851276255705760,0.07087045604291030,0.05090888623284810,0.029566405543306400,0.021437558365885900,0.00945349790271647,0.004893974782548580,1
51,4965,0.0008814855283753330,0.0011374764335543200,0.0011558684414219000,0.0,0.0,1.0912104326586E-05,0.0017861150173616900,0.013135945912909600,0.07359150654046850,0.07796204420865130,0.08011406198230440,0.09213868914279860,0.07807887941679160,0.06265450582256520,0.06858747567201300,0.07160948072294340,0.08004702244714210,0.07821871459255980,0.06530264236163320,0.048942602142724100,0.028120694124098100,0.01692011441181510,0.010349276109740000,0.0047871652973448200,1
52,4966,0.0026661271301724200,0.0005212205413845820,0.0012023839657446900,9.95787835218524E-05,9.95787835218524E-05,0.0015163523158270700,0.00399132268316848,0.025244340056650300,0.1311567058022340,0.12239274781285400,0.1702755812679210,0.1579637743008490,0.14739669848689700,0.11078774903232600,0.12248093081838500,0.13079061905177200,0.1611712456647030,0.16440038375889300,0.1222843328357170,0.09498716065538830,0.08951332859626720,0.03785028088766060,0.019600809693145,0.017863397610603800,1
53,4967,0.014344668644662600,0.008212208749281510,0.003348422815359200,0.003098080862020110,0.003098080862020110,0.0005513184833187770,0.014979811994871500,0.09575822010328260,0.3420092010473160,0.3832947319192990,0.4770027384093710,0.44494608718726800,0.3641198995860220,0.3069258535194910,0.37226484307594300,0.38304560163400200,0.40629153136985700,0.40080101232157300,0.28828096580830800,0.2612037109638640,0.23181177469325900,0.10737923761960400,0.0516283700178621,0.043601607853782400,1
54,4968,0.002937516594160460,0.0023521553090904500,0.00016926062721331100,0.0,5.07232200694915E-05,0.003319152876778780,0.004109108035212860,0.02550272094383710,0.07599827258491870,0.08822931623182050,0.10057006814646700,0.09838306295329350,0.08936235887719230,0.0789743681344933,0.06750557794577600,0.06917491439380570,0.09099049152267390,0.07604433788693100,0.08413497987796450,0.0608634700072702,0.049485223782414600,0.02344067776121530,0.014496626604896700,0.008044074671397030,1
55,4969,0.0006189413037186980,0.0008172062822806270,0.0002075754472020320,0.0,0.00014176080141864000,0.001109905429169440,0.002032851881589990,0.01120695513893270,0.025923221841691200,0.048937925810822600,0.046976075643316100,0.04821166998802860,0.04810090027635440,0.041794751861257300,0.034383949547942600,0.031148920121827800,0.0416247017624179,0.04317461928479120,0.04291880267142310,0.032285928238387600,0.024292652365412700,0.011151754148603100,0.008239179040765420,0.0035455717298623800,1
56,4970,0.0015668911649858900,0.0004216253153137550,2.53438137200934E-06,6.06238259365737E-05,2.53438137200934E-06,0.0005605667449924210,0.0031532862017726800,0.015268866711061700,0.056431747363552700,0.070786265334721,0.07229400872271720,0.07718371407827460,0.07053423022595660,0.0701529515484407,0.06051593092980720,0.06103068772392910,0.06391488835099160,0.07236349408337030,0.05700968039446050,0.04506321849488700,0.0310460984277797,0.02303355464948920,0.01326930154533140,0.0034027635170526100,2
57,4971,0.002063159785138080,0.00016951070725416400,0.00012739075208276600,5.07017036467908E-05,0.00011794578010329700,0.00036758435452887000,0.002065932447143750,0.01728838819607820,0.051580727439892900,0.08947567819365680,0.08099905664464560,0.08067880340244270,0.07918425084424460,0.05819813005458220,0.05682969269846190,0.05853733836986970,0.059701177495160400,0.06980637152384840,0.0604195370817407,0.05050210548802560,0.022935003287721200,0.01471535605641890,0.010783621784915800,0.0033043792977580300,2
58,4972,0.0004732155727414310,7.60781594868387E-05,0.00023725279808490800,4.44103877195124E-05,8.47152753663958E-06,0.00011919501887088000,0.0009877334751011290,0.0045980534507079900,0.011213991916989400,0.016571635207449800,0.0208114028786255,0.020233350748574300,0.014870082313787800,0.011733005705718600,0.017961927790362300,0.019403026354922300,0.028745585148535600,0.022501516488897600,0.02317358078209120,0.011264931830833800,0.006214493610277600,0.0025884102529683500,0.0018193762971317600,0.0010920015809561800,2
59,4973,0.00034968080725561000,0.00018696883428344000,0.00017101521607148400,0.00018836279311627300,0.00010427917904677400,0.00034296674454983700,0.0015095209948808600,0.006864948067318640,0.014615523117138500,0.01972969205730010,0.021344215520428400,0.022157783504912700,0.016210559251137000,0.013262996288480000,0.018134573227153400,0.01995330672378330,0.02646833527383770,0.02371287649383980,0.02078786580638790,0.013597318958100900,0.008804884450040400,0.004663746538921570,0.0026816421017757200,0.0014724272047942300,2
